"gi","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop","database","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
NA,"MT874478.1",136,1,0,417,400,282,299,282,417,"nt",255365,"Balaenoptera brydei","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Balaenopteridae",NA,"Balaenoptera","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Mysticeti",NA
NA,"MT874476.1",135,1,0,632,615,498,515,498,632,"nt",9742,"Phocoena phocoena","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Phocoenidae",NA,"Phocoena","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
NA,"MT874475.1",136,1,0,637,620,502,519,502,637,"nt",39293,"Cystophora cristata","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Phocidae",NA,"Cystophora",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"MT874473.1",136,1,0,637,620,502,519,502,637,"nt",39293,"Cystophora cristata","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Phocidae",NA,"Cystophora",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"MT874472.1",135,1,0,629,612,495,512,495,629,"nt",34880,"Nyctereutes procyonoides","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Nyctereutes",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"MT909786.1",135,0,1,625,608,491,508,491,625,"nt",159716,"Champsocephalus esox","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Channichthyidae",NA,"Champsocephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"NC_063097.1",136,1,0,642,625,507,524,507,642,"nt",2804713,"Mogera hainana","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Eulipotyphla","Talpidae",NA,"Mogera",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"ON248971.1",135,1,0,465,448,331,348,331,465,"nt",10166,"Ctenodactylus gundi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Ctenodactylidae",NA,"Ctenodactylus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"MT872644.1",136,1,0,1215,1198,1080,1097,1080,1215,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MT872643.1",136,1,0,1215,1198,1080,1097,1080,1215,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"MT584129.1",136,1,0,639,622,504,521,504,639,"nt",9718,"Pusa hispida","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Phocidae",NA,"Pusa",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
NA,"OM574772.1",135,0,1,623,606,489,506,489,623,"nt",143894,"Trachipterus trachypterus","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lampriformes","Trachipteridae",NA,"Trachipterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"OM574771.1",135,0,1,623,606,489,506,489,623,"nt",143894,"Trachipterus trachypterus","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lampriformes","Trachipteridae",NA,"Trachipterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"OM574770.1",135,0,1,623,606,489,506,489,623,"nt",143894,"Trachipterus trachypterus","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lampriformes","Trachipteridae",NA,"Trachipterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"OM174271.1",135,0,1,634,617,500,517,500,634,"nt",80720,"Gadus macrocephalus","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Gadiformes","Gadidae",NA,"Gadus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"NC_062788.1",134,0,1,632,615,499,516,499,632,"nt",857705,"Opsarius caudiocellatus","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Danionidae","Chedrinae","Opsarius",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
NA,"NC_062787.1",134,0,1,632,615,499,516,499,632,"nt",198510,"Barilius barila","Eukaryota","Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Danionidae","Chedrinae","Barilius",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
NA,"OM641821.1",136,1,0,1211,1194,1076,1093,1076,1211,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"OM641820.1",136,1,0,1211,1194,1076,1093,1076,1211,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"OM641819.1",136,1,0,1213,1196,1078,1095,1078,1213,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"OM641818.1",136,1,0,1213,1196,1078,1095,1078,1213,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"OM641817.1",136,1,0,1213,1196,1078,1095,1078,1213,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"OM641816.1",136,1,0,1213,1196,1078,1095,1078,1213,"nt",9606,"Homo sapiens","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
NA,"NC_062087.1",138,1,0,649,632,512,529,512,649,"nt",30425,"Emberiza schoeniclus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Passeriformes","Fringillidae","Emberizinae","Emberiza",NA,NA,NA,"Passeroidea","Emberizini",NA,NA,NA,NA,NA
NA,"MT081418.1",138,1,0,651,634,514,531,514,651,"nt",68483,"Acrocephalus orientalis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Passeriformes","Sylviidae","Acrocephalinae","Acrocephalus",NA,NA,NA,"Sylvioidea",NA,NA,NA,NA,NA,NA
NA,"MT078738.1",139,1,0,657,640,519,536,519,657,"nt",261969,"Dicrurus macrocercus","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Passeriformes","Dicruridae",NA,"Dicrurus",NA,NA,NA,"Corvoidea",NA,NA,NA,NA,NA,NA
NA,"NC_062077.1",126,1,0,620,603,495,512,495,620,"nt",389304,"Bufotes turanensis","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Bufonidae",NA,"Bufotes",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
NA,"LC672459.1",134,0,0,512,495,379,396,379,512,"nt",212740,"Heptranchias perlo","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Hexanchidae",NA,"Heptranchias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064684394","LC640081.1",134,0,0,505,488,372,389,372,505,"nt",27585,"Chlamydoselachus anguineus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Chlamydoselachidae",NA,"Chlamydoselachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040461043","KU159431.1",134,0,0,635,618,502,519,502,635,"nt",27585,"Chlamydoselachus anguineus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Chlamydoselachidae",NA,"Chlamydoselachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633259622","AB721306.1",134,0,0,640,623,507,524,507,640,"nt",55135,"Pristiophorus japonicus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Pristiophoridae",NA,"Pristiophorus",NA,NA,"Pristiophoriformes",NA,NA,NA,NA,NA,NA,NA
"1442773658","MH715306.1",137,0,0,143,126,7,24,7,143,"nt",558709,"Gymnura micrura","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Gymnuridae",NA,"Gymnura",NA,NA,"Batoidea","Urolophoidea",NA,NA,NA,NA,NA,NA
"1442773654","MH715302.1",141,0,0,147,130,7,24,7,147,"nt",79690,"Hypanus sabinus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Hypanus",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
"1442773653","MH715301.1",139,0,0,145,128,7,24,7,145,"nt",2484686,"Hypanus americanus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Hypanus",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
"554618739","AB560491.1",134,0,0,646,629,513,530,513,646,"nt",303931,"Hexanchus nakamurai","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Hexanchidae",NA,"Hexanchus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554618711","AB560489.1",134,0,0,647,630,514,531,514,647,"nt",7857,"Notorynchus cepedianus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Hexanchidae",NA,"Notorynchus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554618697","AB560488.1",134,0,0,644,627,511,528,511,644,"nt",212740,"Heptranchias perlo","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Hexanchidae",NA,"Heptranchias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554618683","AB560487.1",134,0,0,635,618,502,519,502,635,"nt",27585,"Chlamydoselachus anguineus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Chlamydoselachidae",NA,"Chlamydoselachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37722026","AY147888.1",134,0,0,444,427,311,328,311,444,"nt",212740,"Heptranchias perlo","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Hexanchiformes","Hexanchidae",NA,"Heptranchias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37722023","AY147885.1",134,0,0,613,596,480,497,480,613,"nt",212738,"Pristiophorus nudipinnis","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Pristiophoridae",NA,"Pristiophorus",NA,NA,"Pristiophoriformes",NA,NA,NA,NA,NA,NA,NA
"33317263","AF448030.1",134,0,0,572,555,439,456,439,572,"nt",55135,"Pristiophorus japonicus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Pristiophoridae",NA,"Pristiophorus",NA,NA,"Pristiophoriformes",NA,NA,NA,NA,NA,NA,NA
NA,"LC708246.1",139,0,1,517,500,379,396,379,517,"nt",2704968,"Bathytoshia brevicaudata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Bathytoshia",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
NA,"LC708237.1",134,0,1,510,493,377,394,377,510,"nt",170817,"Dalatias licha","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Dalatiidae",NA,"Dalatias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC649806.1",135,0,1,642,625,508,525,508,642,"nt",862654,"Etmopterus molleri","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC649805.1",134,0,1,642,625,509,526,509,642,"nt",134996,"Squalus mitsukurii","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Squalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC705337.1",138,0,1,516,499,379,396,379,516,"nt",2704969,"Bathytoshia lata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Bathytoshia",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
NA,"LC685943.1",136,0,1,515,498,380,397,380,515,"nt",42863,"Rhinobatos hynnicephalus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Rhinobatidae",NA,"Rhinobatos",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509566.1",141,0,1,321,304,181,198,181,321,"nt",223888,"Leucoraja naevus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Leucoraja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509564.1",141,0,1,318,301,178,195,178,318,"nt",223862,"Raja brachyura","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Raja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509563.1",141,0,1,317,300,177,194,177,317,"nt",182855,"Raja undulata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Raja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509562.1",141,0,1,311,294,171,188,171,311,"nt",7781,"Raja clavata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Raja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509561.1",141,0,1,311,294,171,188,171,311,"nt",223863,"Raja microocellata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Raja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"OM509559.1",140,0,1,317,300,178,195,178,317,"nt",27588,"Raja montagui","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Raja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
NA,"AB969870.2",135,0,1,512,495,378,395,378,512,"nt",454033,"Etmopterus lucifer","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC672518.1",139,0,1,519,502,381,398,381,519,"nt",2704973,"Hemitrygon izuensis","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Hemitrygon",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
NA,"AB938108.2",134,0,1,512,495,379,396,379,512,"nt",335024,"Cirrhigaleus barbifer","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Cirrhigaleus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC669532.1",134,0,1,512,495,379,396,379,512,"nt",195309,"Hydrolagus mitsukurii","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Holocephali","Chimaeriformes","Chimaeridae",NA,"Hydrolagus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LC661306.1",134,0,1,513,496,380,397,380,513,"nt",495852,"Etmopterus pusillus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"OK638184.1",136,0,1,18603,18586,18468,18485,18468,18603,"nt",469896,"Chimaera opalescens","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Holocephali","Chimaeriformes","Chimaeridae",NA,"Chimaera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119746454","MH005927.1",135,0,1,646,629,512,529,512,646,"nt",495877,"Pristis zijsron","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Pristidae",NA,"Pristis",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"2091528396","NC_057525.1",134,0,1,642,625,509,526,509,642,"nt",671158,"Carcharhinus brachyurus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Carcharhinidae",NA,"Carcharhinus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2088232218","NC_056784.1",134,0,1,11876,11859,11743,11760,11743,11876,"nt",1604520,"Parmaturus melanobranchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Scyliorhinidae",NA,"Parmaturus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2089854625","LC649111.1",139,0,1,518,501,380,397,380,518,"nt",2704970,"Hemitrygon akajei","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Hemitrygon",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
"2089854624","LC649110.1",139,0,1,518,501,380,397,380,518,"nt",2704970,"Hemitrygon akajei","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Dasyatidae",NA,"Hemitrygon",NA,NA,"Batoidea","Dasyatoidea",NA,NA,NA,NA,NA,NA
"2087356306","LC193386.2",134,0,1,511,494,378,395,378,511,"nt",473361,"Deania hystricosa","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Centrophoridae",NA,"Deania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087356304","LC193178.2",134,0,1,512,495,379,396,379,512,"nt",335027,"Centrophorus squamosus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Centrophoridae",NA,"Centrophorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077241117","LC645334.1",135,0,1,513,496,379,396,379,513,"nt",1443565,"Carcharhinus tjutjot","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Carcharhinidae",NA,"Carcharhinus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2077241105","LC645322.1",134,0,1,513,496,380,397,380,513,"nt",661037,"Squatina japonica","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"2077241097","LC645314.1",137,0,1,515,498,379,396,379,515,"nt",195339,"Urolophus aurantiacus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Urolophidae",NA,"Urolophus",NA,NA,"Batoidea","Urolophoidea",NA,NA,NA,NA,NA,NA
"2077241096","LC645313.1",137,0,1,515,498,379,396,379,515,"nt",195339,"Urolophus aurantiacus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Urolophidae",NA,"Urolophus",NA,NA,"Batoidea","Urolophoidea",NA,NA,NA,NA,NA,NA
"2077241095","LC645312.1",137,0,1,515,498,379,396,379,515,"nt",195339,"Urolophus aurantiacus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Urolophidae",NA,"Urolophus",NA,NA,"Batoidea","Urolophoidea",NA,NA,NA,NA,NA,NA
"2077241094","LC645311.1",137,0,1,515,498,379,396,379,515,"nt",195339,"Urolophus aurantiacus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Myliobatiformes","Urolophidae",NA,"Urolophus",NA,NA,"Batoidea","Urolophoidea",NA,NA,NA,NA,NA,NA
"2077241088","LC645305.1",135,0,1,517,500,383,400,383,517,"nt",195333,"Rhynchobatus djiddensis","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Rhynchobatidae",NA,"Rhynchobatus",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"2074192869","LC020833.2",134,0,1,510,493,377,394,377,510,"nt",79736,"Mustelus manazo","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Triakidae",NA,"Mustelus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2071593465","MZ424309.1",134,0,1,644,627,511,528,511,644,"nt",495837,"Cephaloscyllium fasciatum","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Scyliorhinidae",NA,"Cephaloscyllium",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2071593070","MN873044.1",134,0,1,641,624,508,525,508,641,"nt",934694,"Squalus blainville","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Squalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071593056","MN873043.1",134,0,1,641,624,508,525,508,641,"nt",648166,"Etmopterus spinax","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064684368","LC640055.1",134,0,1,510,493,377,394,377,510,"nt",134990,"Chimaera phantasma","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Holocephali","Chimaeriformes","Chimaeridae",NA,"Chimaera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064684364","LC640051.1",134,0,1,513,496,380,397,380,513,"nt",862653,"Etmopterus brachyurus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055413156","NC_056291.1",142,0,1,653,636,512,529,512,653,"nt",315322,"Amblyraja hyperborea","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Amblyraja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"2052160810","LC635125.1",134,0,1,512,495,379,396,379,512,"nt",232419,"Cephaloscyllium umbratile","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Scyliorhinidae",NA,"Cephaloscyllium",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2052160791","LC635112.1",135,0,1,517,500,383,400,383,517,"nt",2845810,"Rhynchobatus mononoke","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Rhynchobatidae",NA,"Rhynchobatus",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"2052160790","LC635111.1",134,0,1,510,493,377,394,377,510,"nt",134996,"Squalus mitsukurii","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Squalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052160788","LC635110.1",134,0,1,510,493,377,394,377,510,"nt",1443580,"Squalus formosus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Squalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052160787","LC635109.1",134,0,1,510,493,377,394,377,510,"nt",42864,"Squalus japonicus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Squalidae",NA,"Squalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052160779","LC635103.1",134,0,1,511,494,378,395,378,511,"nt",862654,"Etmopterus molleri","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052160778","LC635102.1",134,0,1,510,493,377,394,377,510,"nt",335010,"Zameus squamulosus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Somniosidae",NA,"Zameus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044005964","MW528216.1",134,0,1,644,627,511,528,511,644,"nt",303935,"Carcharhinus perezii","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Carcharhinidae",NA,"Carcharhinus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
