"gi","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop","amplicon_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
NA,"OM650017.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650016.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650015.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650014.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650013.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650012.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650011.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650010.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650009.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650008.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650007.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650006.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650005.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650004.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650003.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650002.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650001.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650000.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649999.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649998.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649997.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649996.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649995.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649994.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649993.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649992.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649991.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649990.1",135,0,0,631,614,497,514,497,631,99,83281,"Propithecus diadema","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649986.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649985.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649984.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649983.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649982.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649981.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649980.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649979.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649978.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649977.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649976.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649975.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649974.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649973.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649972.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649971.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649970.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649969.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649968.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649967.1",135,0,0,631,614,497,514,497,631,99,543559,"Propithecus edwardsi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649962.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649961.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649960.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649959.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649958.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649957.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649956.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649955.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649954.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649953.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649952.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649951.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649950.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649949.1",135,0,0,631,614,497,514,497,631,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM649948.1",135,0,0,610,593,476,493,476,610,99,989338,"Propithecus perrieri","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650112.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650111.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650110.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650109.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650108.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650107.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650106.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650105.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650104.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650103.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650102.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650101.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650100.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650099.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650098.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650097.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650096.1",135,0,0,630,613,496,513,496,630,99,30601,"Propithecus tattersalli","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650071.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650070.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650069.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650068.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650067.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
NA,"OM650066.1",135,0,0,630,613,496,513,496,630,99,34825,"Propithecus verreauxi","Eukaryota","Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Indriidae",NA,"Propithecus","Lemuriformes",NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
